VisitorID,Total_Visits,Total_Purchases,Avg_Time_Spent,Avg_Amount_Spent,Time_Since_Last_Visit,Unique_Shops_Visited,Purchase_to_Visit_Ratio,Last_Visit_Purchase
V4457,6,6,54.54989047299654,753.161440117309,8,2,1.0,0
V4458,5,2,71.83210883638145,532.4187952348136,33,15,0.4,1
V4459,7,5,111.69858519596622,311.6934791222807,57,18,0.71,0
V4460,4,4,85.15356611839175,312.32883753226406,12,12,1.0,0
V4461,5,2,154.24518070062706,492.93008300189996,37,10,0.4,0
V4462,6,0,71.97994125421712,682.0981700238015,15,7,0.0,0
V4463,5,4,87.42221229409617,323.6350684126709,17,15,0.8,0
V4464,8,3,104.42442407971753,611.5622567102273,37,15,0.38,0
V4465,3,1,108.65805315896314,789.2423962333035,51,12,0.33,1
V4466,3,2,82.43673042950113,608.7223977527483,29,15,0.67,1
V4467,2,2,68.87535911741153,338.9396772919707,3,3,1.0,0
V4468,5,1,81.13744642822748,477.90478558718394,75,16,0.2,0
V4469,6,2,102.95998875997287,439.90194797870106,26,19,0.33,0
V4470,7,0,82.08412436017208,405.01799566157285,45,7,0.0,0
V4471,4,2,162.9862585144184,495.6459689948179,6,17,0.5,1
V4472,3,1,81.40649921702448,396.44131570042816,88,4,0.33,1
V4473,7,2,97.45801052692256,312.1733813090913,54,15,0.29,1
V4474,6,2,91.24775442033452,592.6139379790601,88,9,0.33,0
V4475,11,3,83.66423712677968,688.3585713762177,19,17,0.27,1
V4476,10,1,116.30876048036177,706.4213720739297,13,1,0.1,1
V4477,7,2,59.65818685499539,295.39441699403574,57,2,0.29,1
V4478,10,0,161.0274054978945,701.6404484119646,73,7,0.0,0
V4479,4,3,69.66129275831238,818.6251268876978,83,14,0.75,0
V4480,6,3,104.28715174403995,290.1919903192404,85,5,0.5,1
V4481,4,3,96.34852617250787,321.299279421257,57,4,0.75,0
V4482,8,6,89.40038369912911,248.3399326356669,46,13,0.75,0
V4483,8,2,129.63633951450709,280.40352431035365,12,10,0.25,0
V4484,6,2,148.38128888119613,785.8811992923053,29,13,0.33,1
V4485,9,4,66.6045752016487,319.11768229145514,65,12,0.44,0
V4486,2,6,67.20084448351928,643.0720505128098,49,18,3.0,1
V4487,4,2,106.26527715785619,191.35662749833028,4,11,0.5,0
V4488,2,1,88.55082701425057,227.45832181949618,77,18,0.5,0
V4489,5,1,75.0607392174678,340.3494486000892,87,12,0.2,0
V4490,10,0,81.50928420223619,616.3459537489753,28,1,0.0,1
V4491,8,2,75.03549812475289,460.39874873585126,50,16,0.25,0
V4492,2,3,56.4008956041073,486.2285161676587,12,14,1.5,1
V4493,4,1,98.16867379738682,342.55035199315574,83,1,0.25,0
V4494,4,4,91.57408898855606,390.63810657360807,18,7,1.0,0
V4495,2,2,76.40690278477858,271.09539578993616,6,19,1.0,0
V4496,6,3,32.89579542416289,637.2102256129627,68,5,0.5,0
V4497,7,0,80.04347230363052,569.4270992841206,76,17,0.0,1
V4498,4,4,148.79489000431602,439.6883750080519,23,10,1.0,0
V4499,3,2,79.99995406167263,433.22710877538145,28,4,0.67,0
V4500,5,2,80.94573766019022,554.203297152995,75,14,0.4,0
V4501,7,3,75.5093862345204,689.9334917831276,40,6,0.43,0
V4502,1,2,108.58050586955112,371.9021352170025,48,12,2.0,0
V4503,7,1,122.21506902967411,635.0214450221879,34,12,0.14,0
V4504,8,1,70.33148681171653,372.1797681018278,85,1,0.12,1
V4505,3,3,44.860382048620416,453.8085434297066,62,12,1.0,1
V4506,4,2,79.77617859695033,460.813014731661,58,6,0.5,0
V4507,7,2,74.25254610111335,722.9863193815445,34,4,0.29,0
V4508,6,1,83.74353360893822,403.0140389489874,57,17,0.17,0
V4509,8,4,125.81856158895326,88.02081026329046,29,10,0.5,1
V4510,1,2,59.29548218287874,306.4388102807985,77,19,2.0,0
V4511,8,6,102.6598567339213,888.9089580080504,52,11,0.75,0
V4512,9,2,102.85598431346827,169.31035696926818,83,1,0.22,0
V4513,4,4,105.11884198885089,124.14412027512918,8,5,1.0,0
V4514,4,2,110.86701707789032,661.7894632981365,16,14,0.5,1
V4515,2,1,33.33699815615967,637.9751423317539,30,13,0.5,0
V4516,4,4,108.14371938434873,426.7436338076204,87,2,1.0,0
V4517,4,2,89.69541365631702,605.6145796776881,84,14,0.5,0
V4518,2,2,69.30425117219143,411.9654947772793,81,6,1.0,1
V4519,7,1,139.60029367451145,305.31417610310484,26,6,0.14,0
V4520,7,2,116.78600641979241,840.0229409547396,57,1,0.29,0
V4521,4,5,65.68160701579001,366.00377706388286,39,11,1.25,1
V4522,6,1,75.70826114973893,230.21486631597725,33,4,0.17,0
V4523,6,1,122.39430645676707,162.97018125659417,78,6,0.17,1
V4524,3,2,89.08014902849155,762.0770104011501,31,2,0.67,0
V4525,5,2,51.08251127002294,534.4270135410225,80,5,0.4,1
V4526,11,2,142.717301000345,667.9248984960906,21,15,0.18,0
V4527,7,4,82.63330477367822,871.9383562269686,50,8,0.57,1
V4528,6,2,90.91068606461748,398.22833645641026,83,17,0.33,1
V4529,1,3,103.77533916526276,924.044579117806,6,10,3.0,1
V4530,10,2,64.9135699844899,475.7074323703961,60,9,0.2,0
V4531,6,2,128.90373621313313,514.8175483741076,87,2,0.33,1
V4532,6,1,62.155993780598166,779.5084185548791,73,11,0.17,1
V4533,3,2,97.20759315907796,508.2272054829808,13,2,0.67,1
V4534,7,4,74.20451802911901,667.3143587151766,58,16,0.57,0
V4535,6,0,121.95446285404032,403.7861078364085,44,4,0.0,0
V4536,1,0,107.0353026036019,579.9206708162634,79,17,0.0,0
V4537,5,4,84.66383456755854,780.2080276826853,32,9,0.8,0
V4538,4,0,43.46532183997029,620.0383148922703,59,12,0.0,0
V4539,3,1,101.3309365588255,417.602349642002,81,5,0.33,0
V4540,5,0,94.35514085288861,515.9820356067473,45,3,0.0,0
V4541,5,2,43.69256891824897,418.8002228358986,55,6,0.4,1
V4542,5,0,96.13220762452343,484.42861200104124,49,7,0.0,0
V4543,5,1,109.75921783753535,801.4239983927824,61,4,0.2,0
V4544,1,2,91.93816096003988,526.5843045824447,40,14,2.0,0
V4545,1,1,75.07787951362289,671.7797273425165,82,14,1.0,0
V4546,9,1,131.1860887579685,600.2434989494049,34,2,0.11,0
V4547,6,1,144.7637037065337,759.9958687200892,89,15,0.17,0
V4548,6,4,56.60435548136105,290.9577668400496,12,12,0.67,0
V4549,1,1,120.9033398274227,541.4898962759089,15,14,1.0,1
V4550,7,1,102.83912096549922,871.3305088363602,88,10,0.14,0
V4551,5,3,71.70859678879823,368.7267804584157,9,3,0.6,0
V4552,6,1,83.64312042994926,937.707571743081,20,2,0.17,0
V4553,6,3,84.99730030302607,330.8225224634973,89,2,0.5,1
V4554,6,2,121.50939593578178,445.2568876565521,88,11,0.33,0
V4555,2,1,76.68404192494626,661.558676247634,49,12,0.5,1
V4556,3,2,35.06677964621768,530.4338716414632,14,15,0.67,0
V4557,4,2,83.59989337440014,95.80759165103967,5,12,0.5,0
V4558,5,2,118.0955444799609,581.8395276959224,48,11,0.4,0
V4559,3,1,125.60663423632782,527.0988318885127,57,14,0.33,1
V4560,6,2,77.64225522361323,391.7194697926456,60,5,0.33,0
V4561,6,1,104.29219063018735,449.6086049280417,72,19,0.17,1
V4562,4,0,126.16320476869257,87.50393883831134,81,17,0.0,0
V4563,6,3,109.60212275803401,390.26076178397096,43,15,0.5,1
V4564,6,3,151.95742686047424,645.8819460408366,86,17,0.5,0
V4565,9,2,131.79049386947153,534.5462996072772,82,12,0.22,1
V4566,2,1,77.07559596296551,702.3064626406822,64,8,0.5,0
V4567,4,2,87.01378915917954,871.7560434658174,2,15,0.5,1
V4568,2,3,140.91845412894958,335.14060630941253,1,2,1.5,0
V4569,5,1,54.85297652403474,322.0494492251458,64,17,0.2,0
V4570,4,5,87.9617298302058,690.1381760560309,72,10,1.25,0
V4571,6,2,147.0833527952743,468.93777266950235,85,18,0.33,1
V4572,4,1,150.92734252406822,463.57793049537247,24,12,0.25,1
V4573,4,3,98.82995086205604,1040.8885706579945,2,1,0.75,0
V4574,5,3,40.00358123669676,749.7126537388996,59,4,0.6,0
V4575,3,1,79.28177773361737,531.8310953826941,34,5,0.33,0
V4576,7,6,111.68965305824122,602.442499405548,56,3,0.86,0
V4577,7,2,66.22703137672508,542.6365795273408,76,1,0.29,0
V4578,6,1,160.3506379712681,237.22750118593575,5,7,0.17,0
V4579,4,0,82.9406912168449,570.6620963090604,55,12,0.0,0
V4580,6,2,129.89912312467501,472.17262906422087,36,6,0.33,1
V4581,2,1,86.38419616450184,369.07073890404524,72,17,0.5,0
V4582,5,3,99.32587886784705,423.83619506784544,55,11,0.6,0
V4583,4,3,89.93975827343735,250.00222860821188,10,8,0.75,0
V4584,11,4,73.11554200502107,192.31926907898094,85,11,0.36,1
V4585,5,1,77.97703338696827,361.38165707439566,46,13,0.2,0
V4586,3,0,111.02116313820638,332.5801744079705,52,9,0.0,0
V4587,3,3,83.65315600183597,884.354324210998,62,19,1.0,1
V4588,2,1,76.79482065905643,780.8027605719644,4,5,0.5,1
V4589,7,3,108.41442967014336,409.0517285149245,56,10,0.43,0
V4590,4,2,135.88516482272297,605.9582539634326,11,13,0.5,1
V4591,3,1,141.43526870054274,498.757658948718,86,5,0.33,0
V4592,6,3,60.151896279488255,393.6758198790082,50,3,0.5,0
V4593,2,1,66.69582781668498,312.0721310239875,61,17,0.5,1
V4594,7,3,128.9164081013228,436.28281098166326,23,10,0.43,1
V4595,4,0,75.1746350335572,403.4328945360347,30,17,0.0,0
V4596,5,1,82.88042498058766,468.9124648077331,89,6,0.2,1
V4597,9,2,49.561589139817585,910.8779954854207,88,14,0.22,1
V4598,4,2,111.52765149904141,481.3715771976472,25,9,0.5,1
V4599,4,2,89.10278959599476,251.22814583794332,30,5,0.5,1
V4600,6,0,121.85477144955269,459.64964966519386,39,8,0.0,0
V4601,1,2,114.12615116558676,732.9533922424994,80,16,2.0,1
V4602,6,1,121.57709957560442,907.7724497682311,74,7,0.17,0
V4603,5,8,121.93786280669318,229.39257739333436,11,2,1.6,0
V4604,5,0,78.3990726007264,508.6717629425271,73,9,0.0,0
V4605,6,2,89.59575795498,571.9540760165412,36,10,0.33,0
V4606,7,0,96.13428946567066,701.1900548446825,83,19,0.0,0
V4607,5,2,93.23096949354347,465.20241692648153,52,4,0.4,0
V4608,6,4,110.61810241888504,501.6354038382055,5,13,0.67,0
V4609,6,1,76.16035882638373,416.2214421397233,76,2,0.17,1
V4610,5,4,99.45528379009738,239.2593148402786,74,19,0.8,0
V4611,6,1,72.69267144739459,688.9533932786018,14,6,0.17,0
V4612,4,5,97.61157090698998,309.9510751598975,20,16,1.25,1
V4613,3,2,101.00835086882933,186.03393001809366,20,15,0.67,1
V4614,5,3,54.6564291871941,406.436536704888,44,14,0.6,0
V4615,8,5,100.62285744321977,164.23799281089532,25,13,0.62,0
V4616,5,2,130.95466404510503,419.1680684552439,41,17,0.4,1
V4617,2,1,121.99215709757625,408.0813464254717,69,18,0.5,0
V4618,7,0,54.62097567499612,481.6936538454496,2,1,0.0,1
V4619,6,2,52.07948158117402,404.4560809931022,12,4,0.33,1
V4620,5,2,105.76554639055016,511.1279653880709,28,16,0.4,1
V4621,5,3,94.56262921287276,875.0290855448111,44,18,0.6,0
V4622,3,4,85.45221328206277,50.0,13,10,1.33,0
V4623,7,5,15.293624057699304,805.7893518590622,85,8,0.71,0
V4624,7,2,59.20599108925336,212.36980891047597,43,6,0.29,1
V4625,7,2,128.72240620319528,590.2787231576272,55,17,0.29,1
V4626,3,2,102.63282864099014,754.0814905117932,8,5,0.67,0
V4627,5,3,149.62818060791582,461.4884348807149,64,4,0.6,1
V4628,6,1,116.02827771713312,540.5152059655709,12,4,0.17,0
V4629,5,0,99.89321749492258,647.0014258708131,41,19,0.0,1
V4630,5,3,42.95693562952035,709.3232104860087,44,9,0.6,1
V4631,4,1,100.06288165254772,265.75925055727043,11,13,0.25,0
V4632,5,0,87.2979258131157,583.7915413470931,19,7,0.0,1
V4633,5,2,56.211987259362274,487.7632177274841,60,18,0.4,0
V4634,5,1,128.9042509077744,599.1392787857662,72,18,0.2,0
V4635,5,2,91.85848008869745,597.9886793356682,27,17,0.4,0
V4636,6,3,102.47770928397024,487.8104730740707,71,8,0.5,0
V4637,6,2,65.1778032243,502.1991685846001,85,11,0.33,0
V4638,3,1,100.85906856162893,608.2892289460486,27,6,0.33,1
V4639,11,2,85.15523345099392,410.73250801768194,14,8,0.18,1
V4640,2,0,158.485825143674,651.6382333550994,24,8,0.0,0
V4641,4,2,73.44977361801737,352.3160071445418,64,19,0.5,0
V4642,5,3,69.09695013883278,896.7083230313176,24,15,0.6,0
V4643,3,1,97.67177974435113,597.8499171206515,2,19,0.33,1
V4644,4,1,83.17596865448681,550.8158240942005,52,6,0.25,0
V4645,6,0,97.15798344027215,386.43306446717213,12,4,0.0,0
V4646,4,0,139.26843231827016,476.3514194086275,65,7,0.0,1
V4647,8,2,60.71226919151103,585.9574516933858,60,2,0.25,0
V4648,3,2,93.39188580707085,748.151017883192,58,2,0.67,0
V4649,5,0,71.24134420343748,270.76853680049055,85,14,0.0,1
V4650,8,3,70.00960193608712,231.28883343305603,42,9,0.38,0
V4651,5,0,85.87109220569579,407.729587507664,1,7,0.0,0
V4652,2,2,90.31455348296856,419.6176521254877,22,5,1.0,0
V4653,4,3,143.4067122296716,411.4679721828341,72,12,0.75,0
V4654,4,4,74.29724804970017,595.5644662539389,13,18,1.0,1
V4655,3,2,82.57460527059312,546.6326789313391,78,19,0.67,1
V4656,5,1,34.175207893790876,453.9007848461214,65,16,0.2,1
V4657,8,1,103.65839110840234,772.3443911643103,38,12,0.12,0
V4658,7,4,93.65660649823673,960.1172372048582,64,6,0.57,1
V4659,3,1,107.84764673554716,609.5074191200417,76,1,0.33,0
V4660,8,2,97.238326243622,588.8503577602831,52,12,0.25,1
V4661,6,1,35.6367962250504,515.1626468670512,80,11,0.17,1
V4662,5,2,142.0627847412664,276.78775083710957,88,11,0.4,1
V4663,3,0,99.06784879469264,698.0737164089314,84,9,0.0,0
V4664,6,1,101.12658604376665,453.05192674401667,32,2,0.17,1
V4665,4,2,142.8035128016199,488.4485482331115,27,8,0.5,0
V4666,6,2,75.35409885260297,527.3725307033076,61,1,0.33,0
V4667,5,2,48.455262085543296,259.7423603956882,86,1,0.4,1
V4668,9,1,57.35711734192453,763.3595815704913,62,12,0.11,0
V4669,5,1,89.01525498380892,668.086299662476,3,4,0.2,0
V4670,4,2,86.58046713656458,335.96994778545775,81,1,0.5,0
V4671,4,0,138.7826142560858,291.38402692220586,78,12,0.0,1
V4672,7,2,101.69796851784102,342.54405128962105,84,14,0.29,0
V4673,5,2,46.365359299317085,339.9785608747446,31,1,0.4,1
V4674,5,1,69.56616192830758,275.2208703859821,64,12,0.2,0
V4675,2,3,72.14735789807222,562.8617146244525,42,5,1.5,1
V4676,7,4,82.02422277200746,560.6848918444142,58,2,0.57,0
V4677,2,1,68.98039280899582,250.9841970840598,43,4,0.5,0
V4678,7,3,53.469774876103145,908.53950091596,32,11,0.43,0
V4679,3,0,94.47396835244352,299.4176588167952,30,18,0.0,0
V4680,6,0,76.24914218733834,95.41633253116277,83,19,0.0,0
V4681,7,0,52.160206297316,628.2618312595122,61,18,0.0,0
V4682,4,5,138.12593214934745,497.4746485826117,28,15,1.25,0
V4683,6,0,88.07917673486126,422.5449097473789,45,15,0.0,0
V4684,3,1,149.7045810428827,527.3677202103569,10,9,0.33,0
V4685,6,4,123.79754044227074,490.4380395513621,16,8,0.67,1
V4686,6,4,76.16462690250003,639.7144831729156,31,10,0.67,1
V4687,7,2,145.3816264557058,459.7639210789237,10,8,0.29,1
V4688,7,2,123.16667187366201,401.09083110698145,74,11,0.29,0
V4689,8,5,72.68180418369357,543.1945751635349,12,19,0.62,1
V4690,4,0,80.55345124260451,658.6734706854911,28,12,0.0,0
V4691,3,2,98.9633939600514,480.5030672136531,18,7,0.67,0
V4692,6,5,83.54816685701324,490.21554142456705,52,1,0.83,0
V4693,3,0,120.93861961193204,758.8370440380932,28,3,0.0,1
V4694,6,1,101.77946290319377,509.22895565802963,28,13,0.17,1
V4695,4,1,121.47527134406886,207.93617144879522,64,4,0.25,1
V4696,5,1,109.016879618908,515.7890120802716,14,10,0.2,0
V4697,4,3,69.61870185134555,501.5134721311394,8,6,0.75,1
V4698,6,0,41.555967496642026,551.3865161993555,3,4,0.0,0
V4699,6,2,68.11183047336408,546.0837377670764,74,8,0.33,0
V4700,10,3,153.3755912269139,503.14099204572904,9,14,0.3,0
V4701,5,4,119.39438308297761,565.4868567091571,47,18,0.8,0
V4702,3,4,93.57629672172072,258.25417175554907,63,8,1.33,0
V4703,7,1,131.69683616719954,952.261969545096,40,5,0.14,0
V4704,3,1,90.99159630045678,514.4080052069082,77,14,0.33,0
V4705,4,2,93.40737229761001,286.33570180346,86,15,0.5,1
V4706,4,2,101.52589055543547,205.31631200261432,24,17,0.5,0
V4707,3,2,77.67166415979685,592.6342475602189,71,4,0.67,0
V4708,10,4,63.33458060306987,420.6714013498821,13,13,0.4,0
V4709,5,4,103.11513568552002,559.7470044653611,6,15,0.8,1
V4710,7,2,90.6333542387779,923.7687561051628,74,9,0.29,1
V4711,7,2,82.87511679728159,505.2068305702432,51,17,0.29,0
V4712,5,1,106.07554429745889,717.5113935133031,60,3,0.2,0
V4713,4,4,78.68400392065354,304.36808565000285,75,9,1.0,0
V4714,6,4,113.65287479176591,552.353562240003,29,11,0.67,1
V4715,4,5,53.82560481146082,329.49394439475793,16,5,1.25,0
V4716,3,2,51.73357850312211,268.6361021852347,84,18,0.67,0
V4717,5,4,50.40727295366488,537.8197655334324,64,12,0.8,1
V4718,5,4,90.34501580190704,796.5911341212218,85,19,0.8,0
V4719,3,1,49.665673800543935,693.3797917983062,55,5,0.33,1
V4720,5,3,142.24520182159756,1044.0115444754642,29,12,0.6,0
V4721,4,2,141.12180913956337,489.6312658324406,78,6,0.5,0
V4722,8,3,101.88315963354724,567.8789879838348,55,17,0.38,0
V4723,1,1,117.81575878742963,633.0159155822,60,14,1.0,1
V4724,4,6,64.45062423177902,522.8831616794483,41,3,1.5,0
V4725,4,2,124.76558461523524,677.4708545462075,80,1,0.5,0
V4726,4,3,80.84813253575615,392.0177453782864,9,13,0.75,0
V4727,7,1,88.49312133416869,361.6128317047476,6,18,0.14,1
V4728,2,2,84.16709868536816,397.35410555663367,29,10,1.0,0
V4729,1,1,68.62982339934102,298.3925058531016,18,19,1.0,1
V4730,5,4,107.49635302953476,163.6780951567714,24,19,0.8,1
V4731,7,2,73.77233238834522,469.0452288916851,51,17,0.29,1
V4732,4,2,82.10521131045512,53.06760568088123,17,7,0.5,0
V4733,7,1,21.922318054081572,419.7178919386464,21,8,0.14,1
V4734,11,1,101.24736478109196,86.37314160637038,83,16,0.09,0
V4735,3,1,86.91447978398669,820.2451198581248,62,16,0.33,0
V4736,4,1,61.82479089310242,419.9791145198468,87,16,0.25,0
V4737,3,3,82.84725895645653,50.0,75,9,1.0,0
V4738,5,3,76.02470758763756,506.1575399291564,54,13,0.6,0
V4739,3,4,43.62191252197009,553.1245560670715,11,4,1.33,0
V4740,9,3,138.70765118503925,379.7402104810567,43,10,0.33,1
V4741,6,3,132.48238789448592,822.6081261687157,86,9,0.5,1
V4742,6,2,111.4104066012563,617.8654784074088,83,18,0.33,0
V4743,6,1,127.4706308389563,450.7260976322938,8,12,0.17,0
V4744,9,2,75.05313410759226,605.3836233468317,23,10,0.22,0
V4745,6,5,89.73066748574085,809.8493520104175,53,17,0.83,0
V4746,10,1,73.94398768903879,257.07378075197994,87,12,0.1,0
V4747,8,4,97.55382765624118,335.90000675106535,40,2,0.5,0
V4748,3,3,118.6306569685666,505.04034193834315,9,14,1.0,1
V4749,7,3,87.74732740865002,165.05010890869823,24,6,0.43,0
V4750,1,2,51.34238068913726,557.1339133516276,76,11,2.0,0
V4751,2,2,102.44076059413237,829.4088515942733,76,14,1.0,0
V4752,3,3,71.85161007315602,474.72506787955996,2,14,1.0,1
V4753,6,1,118.00200963816569,183.1724423075978,70,6,0.17,1
V4754,5,2,146.24155481083645,660.4097572845471,4,1,0.4,0
V4755,6,3,121.99019487540586,828.7360426606067,61,17,0.5,0
V4756,3,1,83.53107003679209,50.0,77,17,0.33,1
V4757,6,2,93.43689392155008,606.39928381588,64,17,0.33,0
V4758,4,3,87.13484028090454,629.4660008136628,36,10,0.75,0
V4759,5,2,63.05547767520578,595.5250173437769,41,10,0.4,0
V4760,7,3,74.09103571192719,546.965600145727,38,14,0.43,0
V4761,8,2,85.43439431758813,523.9061468761223,82,1,0.25,1
V4762,5,0,83.31515779469814,447.7458891071144,15,2,0.0,0
V4763,4,2,53.26928205985028,796.0724092764399,48,18,0.5,1
V4764,8,0,91.35454690533547,518.0280406755328,30,3,0.0,0
V4765,7,6,88.24268212189936,981.9648019392348,63,4,0.86,0
V4766,2,2,22.399409369019963,689.3464303159826,25,5,1.0,1
V4767,3,4,86.2828418917807,522.1661711653653,4,3,1.33,0
V4768,7,4,19.54083497078888,316.4423341727478,18,3,0.57,1
V4769,4,1,59.457218435314786,612.5831045553368,45,4,0.25,1
V4770,6,2,54.5021679244552,333.0150885105834,84,6,0.33,0
V4771,8,0,83.04482479871459,368.5321587544183,85,7,0.0,0
V4772,4,2,69.53727563786937,427.3927316694016,65,4,0.5,1
V4773,2,5,79.88472794744067,244.0072289869165,73,15,2.5,1
V4774,8,0,146.9372972614991,851.9948359157934,65,6,0.0,1
V4775,9,5,60.98924427860031,259.36167989107366,27,5,0.56,1
V4776,2,1,122.9867992052791,554.4263794158893,79,8,0.5,0
V4777,2,1,107.96312123983759,340.7285218501032,88,6,0.5,1
V4778,6,1,101.46789812371648,213.95538526732918,60,17,0.17,0
V4779,3,1,126.96296941387055,454.6323070078463,59,16,0.33,0
V4780,8,4,76.33722686788256,471.678026131139,25,11,0.5,0
V4781,4,1,85.52830949605327,803.8031317164844,34,1,0.25,0
V4782,4,2,64.59124615034331,583.2999528074353,50,14,0.5,0
V4783,8,0,18.486356399747322,542.9921521640597,55,13,0.0,1
V4784,5,0,93.13194030086717,652.3507973121408,10,10,0.0,1
V4785,2,2,141.62715854723976,443.8712026018826,58,10,1.0,0
V4786,6,1,48.493780522195586,377.847771119616,89,8,0.17,1
V4787,3,2,51.488836313688104,368.26929148538125,3,9,0.67,1
V4788,10,5,98.99297785178129,356.1072839217113,86,4,0.5,0
V4789,6,2,83.22845552501944,559.277212965113,88,11,0.33,1
V4790,5,3,135.05024008154484,208.1358834999029,56,9,0.6,0
V4791,6,0,74.67528289950079,453.8798701548302,27,12,0.0,0
V4792,3,2,135.9689784058133,765.0131827767691,16,13,0.67,0
V4793,10,0,103.34456091378996,561.2010691011898,38,8,0.0,0
V4794,2,1,123.91054075112274,480.1554157349974,53,13,0.5,0
V4795,2,2,65.90146972176069,395.2543737552651,68,1,1.0,0
V4796,4,1,83.32800079614047,327.77822939086184,23,11,0.25,1
V4797,6,2,94.888983692056,751.841075891688,83,2,0.33,1
V4798,4,2,100.57929793740921,520.3370324947144,56,5,0.5,1
V4799,2,1,68.13374056661374,398.0049585075159,79,11,0.5,1
V4800,7,6,74.9106455678724,439.293807842779,88,4,0.86,0
V4801,5,2,136.21592019505994,322.7374474437238,75,8,0.4,1
V4802,9,1,117.07139845432265,522.4554950651446,53,12,0.11,0
V4803,5,2,53.10490486050082,521.3976905612217,74,3,0.4,0
V4804,8,2,97.92469295679116,622.3655117773164,72,17,0.25,1
V4805,9,5,126.26522890107495,196.12804101588506,67,8,0.56,0
V4806,7,1,68.02281752000383,526.7322562448736,19,6,0.14,0
V4807,3,3,105.86176720584318,612.4920882112381,4,4,1.0,0
V4808,5,2,107.11818995378127,467.7892367506316,29,4,0.4,0
V4809,5,2,39.316185620067955,769.5232122622111,45,7,0.4,1
V4810,4,3,66.72293953376244,629.9205030266828,21,10,0.75,0
V4811,4,3,74.17864739002795,717.3338346751121,54,6,0.75,1
V4812,4,2,90.00430850861734,285.7586027243666,73,4,0.5,0
V4813,5,1,73.51098946947396,135.71915615414633,52,10,0.2,0
V4814,11,1,101.78293785203263,556.8404791865556,18,17,0.09,1
V4815,4,3,80.39226905097902,94.20608910603266,83,6,0.75,1
V4816,4,1,43.21738054119622,380.8085996112706,17,11,0.25,0
V4817,4,0,10.0,494.27484073971584,44,18,0.0,0
V4818,4,0,73.851401510126,649.66214729166,24,9,0.0,1
V4819,5,0,94.63235010919901,518.4112714745457,6,12,0.0,0
V4820,2,2,89.85908571792936,790.6823694034558,27,11,1.0,1
